dataset,trial,error_type,intensity,features,model,accuracy,f1_macro,f1_weighted
pendigit-multi.csv,5,NCAR,0.1,input1,LinearSVM,0.8781264211005002,0.876907593386203,0.8771557895695508
pendigit-multi.csv,5,NCAR,0.1,target,KNN,0.819918144611187,0.8169520300116861,0.8175867326097324
pendigit-multi.csv,5,NCAR,0.1,input1,KNN,0.802637562528422,0.7347338628429418,0.8088160711869485
pendigit-multi.csv,5,NCAR,0.2,target,RF,0.9895407003183265,0.9894728230456756,0.9895255500298118
pendigit-multi.csv,5,NCAR,0.2,input1,RF,0.9254206457480673,0.8691718875268031,0.9560101851765218
pendigit-multi.csv,5,NCAR,0.2,target,LinearSVM,0.8699408822191905,0.868394915017354,0.8685204363203153
pendigit-multi.csv,5,NCAR,0.2,input1,LinearSVM,0.8685766257389722,0.7952135379357458,0.875005524197687
pendigit-multi.csv,5,NCAR,0.2,target,KNN,0.8053660754888585,0.8029030261150375,0.803324126133478
pendigit-multi.csv,5,NCAR,0.2,input1,KNN,0.7226011823556162,0.6868695329178721,0.7560419363213979
pendigit-multi.csv,5,NCAR,0.3,target,RF,0.9831741700773079,0.983192604174181,0.9831405110847673
pendigit-multi.csv,5,NCAR,0.3,input1,RF,0.7262391996361983,0.7596253903471264,0.8356412822211929
pendigit-multi.csv,5,NCAR,0.3,target,LinearSVM,0.859481582537517,0.8573954972539017,0.8575585695107889
pendigit-multi.csv,5,NCAR,0.3,input1,LinearSVM,0.5889040472942246,0.6389452357345925,0.7035982049352683
pendigit-multi.csv,5,NCAR,0.3,target,KNN,0.7580718508412915,0.7537459524863468,0.7540490418957937
pendigit-multi.csv,5,NCAR,0.3,input1,KNN,0.571168713051387,0.5907162562697208,0.6507012886476249
pendigit-multi.csv,5,NCAR,0.5,target,RF,0.943155979990905,0.9431669823684319,0.943048134122949
pendigit-multi.csv,5,NCAR,0.5,input1,RF,0.10732150977717145,0.17432571449723724,0.191190940344999
pendigit-multi.csv,5,NCAR,0.5,target,LinearSVM,0.836743974533879,0.834746739984315,0.8347414995254896
pendigit-multi.csv,5,NCAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,5,NCAR,0.5,target,KNN,0.6080036380172806,0.601661225864165,0.6023707426254098
pendigit-multi.csv,5,NCAR,0.5,input1,KNN,0.20009095043201455,0.2705529014003073,0.29806174961759657
pendigit-multi.csv,5,NAR,0.1,target,RF,0.9913597089586176,0.9913857832175296,0.9913621866360867
pendigit-multi.csv,5,NAR,0.1,input1,RF,0.98681218735789,0.8986240797052253,0.9883626245352569
pendigit-multi.csv,5,NAR,0.1,target,LinearSVM,0.8949522510231923,0.8940476307223661,0.8942019843344529
pendigit-multi.csv,5,NAR,0.1,input1,LinearSVM,0.8876762164620282,0.8871982346890561,0.8871281007959504
pendigit-multi.csv,5,NAR,0.1,target,KNN,0.8130968622100955,0.8094357312399799,0.8102732043275267
pendigit-multi.csv,5,NAR,0.1,input1,KNN,0.7944520236471123,0.723860479774557,0.7971514492218311
pendigit-multi.csv,5,NAR,0.2,target,RF,0.984993178717599,0.9850508591344752,0.985001236735502
pendigit-multi.csv,5,NAR,0.2,input1,RF,0.9404274670304684,0.8742472780739995,0.961974989387681
pendigit-multi.csv,5,NAR,0.2,target,LinearSVM,0.8781264211005002,0.8769450085417081,0.8769243445906654
pendigit-multi.csv,5,NAR,0.2,input1,LinearSVM,0.8676671214188267,0.7966921079487558,0.876270779907254
pendigit-multi.csv,5,NAR,0.2,target,KNN,0.7712596634834016,0.7666216669169988,0.7673420824762232
pendigit-multi.csv,5,NAR,0.2,input1,KNN,0.6853115052296498,0.6493434371911675,0.7153413792803699
pendigit-multi.csv,5,NAR,0.3,target,RF,0.9645293315143247,0.9647169982999865,0.9645986926038623
pendigit-multi.csv,5,NAR,0.3,input1,RF,0.734424738517508,0.7615467014421431,0.8373885215453242
pendigit-multi.csv,5,NAR,0.3,target,LinearSVM,0.867212369258754,0.8655009692527409,0.8653204872777422
pendigit-multi.csv,5,NAR,0.3,input1,LinearSVM,0.639381537062301,0.6800414757823602,0.7478850131482643
pendigit-multi.csv,5,NAR,0.3,target,KNN,0.7062301045929968,0.7016450715732541,0.7019533447607471
pendigit-multi.csv,5,NAR,0.3,input1,KNN,0.5266030013642565,0.5447776259157467,0.5993294324869777
pendigit-multi.csv,5,NAR,0.5,target,RF,0.7576170986812187,0.7573339224221177,0.757513210969279
pendigit-multi.csv,5,NAR,0.5,input1,RF,0.08276489313324238,0.13395311052809727,0.14777139523216243
pendigit-multi.csv,5,NAR,0.5,target,LinearSVM,0.7767166894042746,0.7714602940213724,0.7711795511366273
pendigit-multi.csv,5,NAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,5,NAR,0.5,target,KNN,0.4920418371987267,0.48736414348580137,0.48806444995031834
pendigit-multi.csv,5,NAR,0.5,input1,KNN,0.19190541155070487,0.24544326553621468,0.27042773792169594
pendigit-multi.csv,6,NNAR,0.1,target,RF,0.9936334697589814,0.9937156170519852,0.9936342575759116
pendigit-multi.csv,6,NNAR,0.1,input1,RF,0.98681218735789,0.8997339061282258,0.9897151817857843
pendigit-multi.csv,6,NNAR,0.1,target,LinearSVM,0.8944974988631196,0.8931942199750507,0.8936801292751313
pendigit-multi.csv,6,NNAR,0.1,input1,LinearSVM,0.8954070031832652,0.8938845077158666,0.894520843502098
pendigit-multi.csv,6,NNAR,0.1,target,KNN,0.8276489313324238,0.8229733116229916,0.8240911000100084
pendigit-multi.csv,6,NNAR,0.1,input1,KNN,0.810368349249659,0.7402658892640406,0.8150674535634906
pendigit-multi.csv,6,NNAR,0.2,target,RF,0.9899954524783993,0.9900742070377258,0.9899981108300796
pendigit-multi.csv,6,NNAR,0.2,input1,RF,0.9458844929513415,0.8792625654121257,0.9670679682648251
pendigit-multi.csv,6,NNAR,0.2,target,LinearSVM,0.8835834470213734,0.8821554499187879,0.8826075953929488
pendigit-multi.csv,6,NNAR,0.2,input1,LinearSVM,0.8858572078217372,0.8062500978433632,0.8874868993069245
pendigit-multi.csv,6,NNAR,0.2,target,KNN,0.817644383810823,0.8146778068490365,0.8154803547435784
pendigit-multi.csv,6,NNAR,0.2,input1,KNN,0.7321509777171441,0.6975400583998403,0.768173232744941
pendigit-multi.csv,6,NNAR,0.3,target,RF,0.9854479308776717,0.985401384734122,0.98544492619654
pendigit-multi.csv,6,NNAR,0.3,input1,RF,0.7512505684402001,0.774805073951968,0.8523111319252923
pendigit-multi.csv,6,NNAR,0.3,target,LinearSVM,0.8867667121418826,0.8845722061829735,0.885129502891844
pendigit-multi.csv,6,NNAR,0.3,input1,LinearSVM,0.5907230559345157,0.6360452449802921,0.6984702305645395
pendigit-multi.csv,6,NNAR,0.3,target,KNN,0.7708049113233287,0.763977835951315,0.7649031470148997
pendigit-multi.csv,6,NNAR,0.3,input1,KNN,0.5884492951341519,0.6041424571919437,0.6654838402272257
pendigit-multi.csv,6,NNAR,0.5,target,RF,0.9417917235106866,0.9417693825686886,0.9417198345685075
pendigit-multi.csv,6,NNAR,0.5,input1,RF,0.12050932241928149,0.19069054388362536,0.21031911373997483
pendigit-multi.csv,6,NNAR,0.5,target,LinearSVM,0.8667576170986813,0.8632055409300481,0.864026449733726
pendigit-multi.csv,6,NNAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,6,NNAR,0.5,target,KNN,0.6284674852205548,0.6222275571516949,0.6225532416060051
pendigit-multi.csv,6,NNAR,0.5,input1,KNN,0.21828103683492497,0.2931068892333962,0.3228003533927784
pendigit-multi.csv,6,NCAR,0.1,target,RF,0.9927239654388358,0.9928082625155245,0.9927106988520474
pendigit-multi.csv,6,NCAR,0.1,input1,RF,0.9872669395179627,0.9004737887706118,0.9904077828744388
pendigit-multi.csv,6,NCAR,0.1,target,LinearSVM,0.8972260118235562,0.89590850913235,0.8964195233718453
pendigit-multi.csv,6,NCAR,0.1,input1,LinearSVM,0.8985902683037744,0.8970209672288659,0.8976961449477431
pendigit-multi.csv,6,NCAR,0.1,target,KNN,0.836743974533879,0.8337753086902424,0.8348202276596078
pendigit-multi.csv,6,NCAR,0.1,input1,KNN,0.8171896316507503,0.7435740851477193,0.818979700978982
pendigit-multi.csv,6,NCAR,0.2,target,RF,0.9863574351978172,0.9864901925828213,0.9863245976956926
pendigit-multi.csv,6,NCAR,0.2,input1,RF,0.9304229195088677,0.8720739343278698,0.9592187036076885
pendigit-multi.csv,6,NCAR,0.2,target,LinearSVM,0.8913142337426103,0.8899962491127449,0.8903006655969334
pendigit-multi.csv,6,NCAR,0.2,input1,LinearSVM,0.8854024556616644,0.8075642348306757,0.888654860132329
pendigit-multi.csv,6,NCAR,0.2,target,KNN,0.8017280582082765,0.7969528684622338,0.7975926768327719
pendigit-multi.csv,6,NCAR,0.2,input1,KNN,0.7107776261937244,0.6716729093405597,0.7396519663922236
pendigit-multi.csv,6,NCAR,0.3,target,RF,0.9863574351978172,0.9865340009256949,0.9863337100767164
pendigit-multi.csv,6,NCAR,0.3,input1,RF,0.734424738517508,0.7685997657654249,0.8446302356129058
pendigit-multi.csv,6,NCAR,0.3,target,LinearSVM,0.8826739427012278,0.8808186342264854,0.8812725726478913
pendigit-multi.csv,6,NCAR,0.3,input1,LinearSVM,0.6202819463392452,0.6702491377604147,0.7380908609605455
pendigit-multi.csv,6,NCAR,0.3,target,KNN,0.7635288767621646,0.756340219597906,0.7575948488101198
pendigit-multi.csv,6,NCAR,0.3,input1,KNN,0.5702592087312415,0.5884270088692577,0.6478506193070694
pendigit-multi.csv,6,NCAR,0.5,target,RF,0.935425193269668,0.9351033272418009,0.9352318968675959
pendigit-multi.csv,6,NCAR,0.5,input1,RF,0.11050477489768076,0.17912986282336796,0.19708774579673377
pendigit-multi.csv,6,NCAR,0.5,target,LinearSVM,0.8535698044565712,0.8501512803661135,0.8511322596710627
pendigit-multi.csv,6,NCAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,6,NCAR,0.5,target,KNN,0.6266484765802638,0.6224775865802344,0.6230270948695373
pendigit-multi.csv,6,NCAR,0.5,input1,KNN,0.23419736243747158,0.3134464862350193,0.3452691722065642
pendigit-multi.csv,6,NAR,0.1,target,RF,0.9931787175989086,0.9932074146714779,0.9931805272009833
pendigit-multi.csv,6,NAR,0.1,input1,RF,0.9872669395179627,0.8993816616049116,0.9892913528081407
pendigit-multi.csv,6,NAR,0.1,target,LinearSVM,0.8949522510231923,0.8939470783920482,0.8943203887606094
pendigit-multi.csv,6,NAR,0.1,input1,LinearSVM,0.8967712596634834,0.8147489860977939,0.8964723133966119
pendigit-multi.csv,6,NAR,0.1,target,KNN,0.8294679399727148,0.8257152537072072,0.8264682306305522
pendigit-multi.csv,6,NAR,0.1,input1,KNN,0.8071850841291496,0.735937180166627,0.8102680199447343
pendigit-multi.csv,6,NAR,0.2,target,RF,0.98681218735789,0.9868590046997296,0.9868051932752787
pendigit-multi.csv,6,NAR,0.2,input1,RF,0.9454297407912687,0.8792040497703109,0.9669679768332073
pendigit-multi.csv,6,NAR,0.2,target,LinearSVM,0.880400181900864,0.8787767367839792,0.8789160749576342
pendigit-multi.csv,6,NAR,0.2,input1,LinearSVM,0.8681218735788995,0.7971723859912294,0.8771155865148917
pendigit-multi.csv,6,NAR,0.2,target,KNN,0.7849022282855843,0.7799195821066524,0.7809134040250504
pendigit-multi.csv,6,NAR,0.2,input1,KNN,0.7125966348340155,0.6759719929618497,0.7444411003496443
pendigit-multi.csv,6,NAR,0.3,target,RF,0.9613460663938154,0.9612950323899276,0.9612529517099101
pendigit-multi.csv,6,NAR,0.3,input1,RF,0.723055934515689,0.748988643201498,0.8235014706254602
pendigit-multi.csv,6,NAR,0.3,target,LinearSVM,0.8699408822191905,0.867813339206263,0.8678409918080192
pendigit-multi.csv,6,NAR,0.3,input1,LinearSVM,0.6552978626648477,0.697027875706108,0.7668504375940319
pendigit-multi.csv,6,NAR,0.3,target,KNN,0.7321509777171441,0.7271551059307264,0.7278709125163186
pendigit-multi.csv,6,NAR,0.3,input1,KNN,0.5375170532060027,0.5516439960305335,0.6070142306516022
pendigit-multi.csv,6,NAR,0.5,target,RF,0.7812642110050023,0.7805786555833102,0.7807383697702234
pendigit-multi.csv,6,NAR,0.5,input1,RF,0.10413824465666212,0.1654093319345268,0.1832695323270551
pendigit-multi.csv,6,NAR,0.5,target,LinearSVM,0.7853569804456572,0.7804938537552293,0.7806678305959567
pendigit-multi.csv,6,NAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,6,NAR,0.5,target,KNN,0.5134151887221464,0.5078320533262995,0.5083815762058319
pendigit-multi.csv,6,NAR,0.5,input1,KNN,0.2110050022737608,0.27147485495351115,0.2997262114531286
pendigit-multi.csv,7,NNAR,0.1,target,RF,0.9918144611186903,0.9918443021336927,0.9918034894866469
pendigit-multi.csv,7,NNAR,0.1,input1,RF,0.9845384265575261,0.897786169353694,0.9873880481512378
pendigit-multi.csv,7,NNAR,0.1,target,LinearSVM,0.8904047294224647,0.8891770427839736,0.8894216538107549
pendigit-multi.csv,7,NNAR,0.1,input1,LinearSVM,0.8935879945429741,0.8921590323706792,0.8925097641414396
pendigit-multi.csv,7,NNAR,0.1,target,KNN,0.8308321964529332,0.8276051551475543,0.8280902050689579
pendigit-multi.csv,7,NNAR,0.1,input1,KNN,0.8144611186903138,0.7434818169153176,0.8181110927597252
pendigit-multi.csv,7,NNAR,0.2,target,RF,0.9877216916780355,0.9877208770867709,0.9877025470047675
pendigit-multi.csv,7,NNAR,0.2,input1,RF,0.9399727148703957,0.8772143868045134,0.9649873316389399
pendigit-multi.csv,7,NNAR,0.2,target,LinearSVM,0.8790359254206458,0.8772665359876438,0.8776120904475282
pendigit-multi.csv,7,NNAR,0.2,input1,LinearSVM,0.8794906775807185,0.8020806421468026,0.8825942135854249
pendigit-multi.csv,7,NNAR,0.2,target,KNN,0.8071850841291496,0.8027529919490833,0.8034325855421677
pendigit-multi.csv,7,NNAR,0.2,input1,KNN,0.7198726693951796,0.6820800386537154,0.7506734779523475
pendigit-multi.csv,7,NNAR,0.3,target,RF,0.9795361527967258,0.9795159464881482,0.9795132575893646
pendigit-multi.csv,7,NNAR,0.3,input1,RF,0.7421555252387448,0.7696880380308587,0.8464939602407677
pendigit-multi.csv,7,NNAR,0.3,target,LinearSVM,0.8731241473396999,0.8709096744582,0.8710033530253808
pendigit-multi.csv,7,NNAR,0.3,input1,LinearSVM,0.5889040472942246,0.6362531930611955,0.7003174328885167
pendigit-multi.csv,7,NNAR,0.3,target,KNN,0.7621646202819463,0.7556161132425067,0.7564470961951604
pendigit-multi.csv,7,NNAR,0.3,input1,KNN,0.571168713051387,0.5858524079200454,0.6450938385762877
pendigit-multi.csv,7,NNAR,0.5,target,RF,0.9436107321509777,0.9438892875836296,0.9436983660536947
pendigit-multi.csv,7,NNAR,0.5,input1,RF,0.10732150977717145,0.17350446628412988,0.19112151613744163
pendigit-multi.csv,7,NNAR,0.5,target,LinearSVM,0.849931787175989,0.8465451153741796,0.8468003264799532
pendigit-multi.csv,7,NNAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,7,NNAR,0.5,target,KNN,0.6116416552978626,0.6071007767703155,0.6072109926369897
pendigit-multi.csv,7,NNAR,0.5,input1,KNN,0.21282401091405184,0.28370972455755,0.3127377005838265
pendigit-multi.csv,7,NCAR,0.1,target,RF,0.9927239654388358,0.9927788871055343,0.9927182891871879
pendigit-multi.csv,7,NCAR,0.1,input1,RF,0.9899954524783993,0.9010534851839794,0.9911106211927876
pendigit-multi.csv,7,NCAR,0.1,target,LinearSVM,0.9017735334242838,0.9005333872795942,0.900848368564096
pendigit-multi.csv,7,NCAR,0.1,input1,LinearSVM,0.8972260118235562,0.8960490305490882,0.8962778537276805
pendigit-multi.csv,7,NCAR,0.1,target,KNN,0.8276489313324238,0.8240104710653746,0.8247061353546038
pendigit-multi.csv,7,NCAR,0.1,input1,KNN,0.8085493406093679,0.7378463379649648,0.8123523932640062
pendigit-multi.csv,7,NCAR,0.2,target,RF,0.9899954524783993,0.9901031438665584,0.9899886734813182
pendigit-multi.csv,7,NCAR,0.2,input1,RF,0.933606184629377,0.8737776768485765,0.9612054830294141
pendigit-multi.csv,7,NCAR,0.2,target,LinearSVM,0.8835834470213734,0.8818195607205931,0.8819803672693228
pendigit-multi.csv,7,NCAR,0.2,input1,LinearSVM,0.8731241473396999,0.7981649246111444,0.8782721823654859
pendigit-multi.csv,7,NCAR,0.2,target,KNN,0.802637562528422,0.7992290633064077,0.7998346136132636
pendigit-multi.csv,7,NCAR,0.2,input1,KNN,0.717144156434743,0.6822527977084755,0.7513752566922784
pendigit-multi.csv,7,NCAR,0.3,target,RF,0.9840836743974534,0.984086249212109,0.9840753781481087
pendigit-multi.csv,7,NCAR,0.3,input1,RF,0.7503410641200545,0.7751215681652514,0.8527118215248983
pendigit-multi.csv,7,NCAR,0.3,target,LinearSVM,0.8699408822191905,0.8673338696499735,0.867668365531227
pendigit-multi.csv,7,NCAR,0.3,input1,LinearSVM,0.5802637562528422,0.6226892922742473,0.6855074586601898
pendigit-multi.csv,7,NCAR,0.3,target,KNN,0.7503410641200545,0.7463976054053533,0.7468244228600175
pendigit-multi.csv,7,NCAR,0.3,input1,KNN,0.5702592087312415,0.5859104547640628,0.6446166151192718
pendigit-multi.csv,7,NCAR,0.5,target,RF,0.9486130059117781,0.9487469278522974,0.9485771611705144
pendigit-multi.csv,7,NCAR,0.5,input1,RF,0.1077762619372442,0.1751796366083337,0.19200995142739055
pendigit-multi.csv,7,NCAR,0.5,target,LinearSVM,0.8735788994997726,0.872051995543336,0.8719791734035609
pendigit-multi.csv,7,NCAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,7,NCAR,0.5,target,KNN,0.6075488858572078,0.6023134660538456,0.6024448277215744
pendigit-multi.csv,7,NCAR,0.5,input1,KNN,0.20100045475216008,0.2700719477040741,0.297329013681013
pendigit-multi.csv,7,NAR,0.1,target,RF,0.9913597089586176,0.9914555763661699,0.9913379102808999
pendigit-multi.csv,7,NAR,0.1,input1,RF,0.9863574351978172,0.8991409126169926,0.9890525439776836
pendigit-multi.csv,7,NAR,0.1,target,LinearSVM,0.8949522510231923,0.8936855740895575,0.8939391681676389
pendigit-multi.csv,7,NAR,0.1,input1,LinearSVM,0.8972260118235562,0.8961392054675679,0.8963676898221333
pendigit-multi.csv,7,NAR,0.1,target,KNN,0.8290131878126421,0.8253421442963802,0.8261709616772758
pendigit-multi.csv,7,NAR,0.1,input1,KNN,0.8049113233287858,0.7345921087545435,0.808683908529448
pendigit-multi.csv,7,NAR,0.2,target,RF,0.9822646657571623,0.9823364868727701,0.9822532743980693
pendigit-multi.csv,7,NAR,0.2,input1,RF,0.927694406548431,0.8672866150917116,0.9541878983964677
pendigit-multi.csv,7,NAR,0.2,target,LinearSVM,0.8876762164620282,0.8862971656714589,0.8863519146973335
pendigit-multi.csv,7,NAR,0.2,input1,LinearSVM,0.882219190541155,0.805739615259047,0.8864314493210159
pendigit-multi.csv,7,NAR,0.2,target,KNN,0.7885402455661664,0.7826404778501191,0.7834746685129604
pendigit-multi.csv,7,NAR,0.2,input1,KNN,0.7089586175534334,0.6697745764049242,0.7372993209078346
pendigit-multi.csv,7,NAR,0.3,target,RF,0.9690768531150523,0.9689298046980287,0.9690243019686329
pendigit-multi.csv,7,NAR,0.3,input1,RF,0.7312414733969986,0.7578386024376379,0.8333763683751431
pendigit-multi.csv,7,NAR,0.3,target,LinearSVM,0.8731241473396999,0.8709297861029194,0.8707820367969458
pendigit-multi.csv,7,NAR,0.3,input1,LinearSVM,0.6425648021828103,0.6755100474893112,0.7431905729154153
pendigit-multi.csv,7,NAR,0.3,target,KNN,0.7235106866757617,0.7190899903924958,0.7197696993337477
pendigit-multi.csv,7,NAR,0.3,input1,KNN,0.5507048658481127,0.563841270845142,0.6203085187328784
pendigit-multi.csv,7,NAR,0.5,target,RF,0.7717144156434743,0.771378042169097,0.7716736517772405
pendigit-multi.csv,7,NAR,0.5,input1,RF,0.11050477489768076,0.17495877291585252,0.19244115906025341
pendigit-multi.csv,7,NAR,0.5,target,LinearSVM,0.8030923146884947,0.7990789887893205,0.7990028069929301
pendigit-multi.csv,7,NAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,7,NAR,0.5,target,KNN,0.5020463847203275,0.49782422736814036,0.49862452849772687
pendigit-multi.csv,7,NAR,0.5,input1,KNN,0.20100045475216008,0.2620155113819595,0.2887606209376447
pendigit-multi.csv,8,NNAR,0.1,target,RF,0.9927239654388358,0.9927698010593131,0.9927246974411191
pendigit-multi.csv,8,NNAR,0.1,input1,RF,0.9899954524783993,0.9016708615232086,0.9917967425823959
pendigit-multi.csv,8,NNAR,0.1,target,LinearSVM,0.8940427467030468,0.8932250739399814,0.8933413739004182
pendigit-multi.csv,8,NNAR,0.1,input1,LinearSVM,0.8935879945429741,0.8928734707335255,0.8928833547535625
pendigit-multi.csv,8,NNAR,0.1,target,KNN,0.8321964529331515,0.8298435499669441,0.8305708474210639
pendigit-multi.csv,8,NNAR,0.1,input1,KNN,0.8126421100500227,0.7409179608475548,0.8159708099345908
pendigit-multi.csv,8,NNAR,0.2,target,RF,0.990450204638472,0.9904682714874433,0.9904453678977283
pendigit-multi.csv,8,NNAR,0.2,input1,RF,0.943155979990905,0.8784211332815283,0.9663027370086666
pendigit-multi.csv,8,NNAR,0.2,target,LinearSVM,0.8831286948613006,0.8814970791564928,0.8815527740975321
pendigit-multi.csv,8,NNAR,0.2,input1,LinearSVM,0.8763074124602092,0.801904844754382,0.8822476125213957
pendigit-multi.csv,8,NNAR,0.2,target,KNN,0.8062755798090041,0.8011794450648575,0.8021073632953681
pendigit-multi.csv,8,NNAR,0.2,input1,KNN,0.7180536607548886,0.6830289447983872,0.7525227679543207
pendigit-multi.csv,8,NNAR,0.3,target,RF,0.98681218735789,0.9867789507614217,0.9867791378377627
pendigit-multi.csv,8,NNAR,0.3,input1,RF,0.7462482946793997,0.774641162080301,0.8516594203324739
pendigit-multi.csv,8,NNAR,0.3,target,LinearSVM,0.8763074124602092,0.8748989453784853,0.8749987705103583
pendigit-multi.csv,8,NNAR,0.3,input1,LinearSVM,0.6184629376989541,0.6675542915224303,0.73503281081889
